,id_usuario,nombre_usuario,contrasenia_usuario,ci_persona
1823,de73dc53d37344e3aeb5b1b226b963d7,Pamela Bruce,a4cf473879de498d94ce4f3456acdb7a,6977924007
1824,cd030230afd441569647ccebf301d653,Aaron Horn,7b1ae677654b45bea7482f8e17d6fc19,1464359469
1825,0253e99120ab483cbd8c7ab47d3cae0a,Christopher Ford,17f755a148b44edfb0679ef1b267065d,7617805498
1826,0a949489131e4294be43b1454edda579,Ronnie Austin,392aea2a12044325b7c14d2ae92b659d,6198694249
1827,f6da21f9f2134b9b9900d513f879222f,Natalie Cain,35232be91374415fb39425121cf23c6d,4519498240
1828,6081aa0a97db4a64a5f0e487b6198fe6,Mark Austin,d9082aacb5274be5a35ba32ff7632075,0322263721
1829,5eb46947d9134dc0b42f5f62cca775ea,Matthew Robinson,8a46a087055549fe9fdd02b9f6324a43,0757436163
1830,7699618829e74c3184fd5a41fadba104,Danielle Soto,0d4207937f5e481ba2320442aef79e7b,6408085641
1831,0a53f65f2881412e8f36fc7d39283566,Matthew Combs,d0409a9b61d7488fbfbcc01bb3ddcd7c,2028704461
1832,7b2f0d14d3f742b9bcc6ebb28422edb2,Natalie Leach,9af356a84bae4f009b146249b43cdfbf,0662786561
1833,3284a7a5419242008dc399c1bf771b78,Lauren Wall,d658f67820a54e1497007b6202dbe11a,7219428764
1834,db1860d3f0434e84a6ce2ed889c4496f,Bryan English,efbe09ee1b8449feb783479de2603c95,4773089545
1835,6526a5703cce491e9bc153c67c091fee,Lindsay Pierce,c584f7b9ee57464a878e6fe3740b3645,9298047962
1836,f176ce6cd98b44259932f14b04bb779e,Mr. Victor Fuller,919d9f566d40440392d9cb5c41c06730,2446991187
1837,3b31dc4fd8c5425496a6699b93a2323c,Michael Chambers,ce2811f1a60a4731a60c693d6c96a015,3145456177
1838,5aea5e24ac6f487993686a801b4d3530,John Smith,fe1fab87bec446c985292c01c5ee6a07,4771868207
1839,593271d712454589bc170e4772cee605,Christine Cooley,ca5d734eb67b44eda424c662b439296d,3022159119
1840,62b1c64916964708a4684626e9c7d924,Whitney Reyes,61868ea41f7f4a20943227416ff8afcd,4199682582
1841,7b506c2ba63a4cc89bbc8bf717103532,Michael Sanders,0ae508e4e09849cb8951f634fdaf5622,8987344901
1842,fddb2de102be4db7a214868488d4afe5,Andrea Daniel,2abadf1c2ca14de2ba600d555466f488,5591260650
1843,9bff22b5538048ed899876ce2fa17dfb,Christopher Anderson,bf3c44b5ddb4489b81a0b19738b46c42,8034584797
1844,51a81ab881c44045b7836bd596a3f7c0,Lance Dean,0b03983f00904c7fa471df9ba272e15e,1601245785
1845,4342f588bbde4daba25a3f17a009c8f4,Mallory Gomez,6b80512d8598402ea0276745d25765b9,3782383329
1846,a7177200259944a5b2db4b8ef50d7e27,Mr. Kevin Garcia,280e6f8b34ba490795dfd75f8c038b27,5862706678
1847,db532901a9e34e6d988aea63c016674c,Tina Davis,29264d8808ce4c42a91dedc2b05fa6e7,1222407003
1848,544243425898413990c1f710ccb88f71,Caitlyn Zuniga,b5a3094d20d44003a82472e750ba2bfe,8191601886
1849,fb71246be2cc4d6fbad4dd9bb09749ca,Amanda Reed,36aa63b83ef946ed957e1ed0afaeaaa3,8899884669
1850,1eced2716a884fc484a2f489193c760c,Tracie Gonzalez,ed1502dd33a7445e9315782d645b0708,5458374815
1851,83ec27caec304403baec129b66ae7f28,Anthony Herrera MD,9adf9bdcd4494aa8b2e80141585383f1,8322041291
1852,8ee9e099a2be4fdcaa2e05585ff29d7d,Sherri Gordon,cdc235009fdb4511879d669213863c9b,4247552032
1853,895a013c874e49b4808582eb2b82e79e,Jennifer Henry,297a9ec3ed3a48e7a07414cbe4e72bb4,5458659298
1854,54fff8050f224744b4a6172ef3011e76,Jacqueline Rowe,e8f6969e17ee47679e3e081c8dca3c1f,3146611844
1855,a69c591720414bea8258beafee1a954d,Ellen Christensen,2a89111c2b00499795a28c5a5f92ff39,2459151449
1856,6e6d97c61aa940cf86c0c953f34bbc1a,Kristen Johnson,26724e1facd44d67ac0ac867f645f527,1794545464
1857,767f7bd90ae94cc0834df083ff5bc341,Steve Wheeler,d769348a12564ab89a30b2cf394d0f60,7271297540
1858,eed214225bd84b39947e268d78071a90,Stephanie Banks,9d5fa085044e47868309b9d6bf2090bb,7637563740
1859,db35674355e04e22b72228005948f925,Jennifer Delacruz,978bd3fe1bba475989eb1b383b3b318c,5248378294
1860,8e1d1c271cf6456c83fcc19c5d87106b,Ebony Griffin,e622d0ef87d54d8c8018ff177c69a9dd,6523488541
1861,0294cfbbb473495788b38f917ac3cbd0,Robin Thomas,667de5d1b98947b99573a2ba00856177,1319930829
1862,dc6b3fcccd6e42f8b145e7d50837931c,Steven Brock MD,c4741a286c3c412990d32dda335afa15,9067456980
1863,0bef25179b2f4a1292fb0ebd9a4ba07d,Lynn Parrish,01c67e8c01164079bcce422c9b4888d8,4604406422
1864,496a6d5bb70d4bc7b791355bb9629ba9,William Gonzales,faa82d6df4b949729079c8fb1b52a9e8,4953533929
1865,0e193104a9f040d99c2be3a9662f2c76,Jodi Sanders,5c591b3c6a984cd782325da5b6f499a1,7687262454
1866,c0591a770a504a32b2dd9f6c7a340a68,Sabrina Elliott,fcf76984a49b4e91a6fc48bc64dc34a9,5247088382
1867,d555fce39a64476891357b8b9ba04e0b,Tyrone Turner,3764c4a313ee407797732d72494e988b,9247535706
1868,d83566fe204c4f149abbe8e42b6514f3,Jeremy Cox,3a1603013d504888a13971a99dd4983c,0927015991
1869,d1e6c99a9c6845b095014ad9cf0fc3f4,Alec Turner,e5466cdc9ef2414aa5269dc1e3f588d2,8262724258
1870,5f9163f0309043dfa3eca3b4ec73bf63,Janet Brown,6ec24b476ff145a896f65c83aed6e1f6,2494390543
1871,46aa913808834cf38d4b34be45f24a92,Ashley Green,21901e10294e4dfab41eaa63376dec5c,5290869892
1872,a6391865b1c446698176db8e1bc373e1,Julia Payne,20ba64a082094a16b71d0dd6a9393cc4,5268808783
1873,17d3e8555891484b98dec3c2db2c79c1,Eugene Andrews,1d251c93dddc48248435bc6326b85803,9380766555
1874,36ca172b21844cbe875842a6bdd9a9c4,Mark Martinez,9b7b2a1e51a243368fd138046c9cd527,0622738365
1875,52a5234a1222448aa66364b6393fe14c,Denise Burnett,bd0882ab95e14eb281902830790882dd,8223091299
1876,da4fff655d344f0e9576024b1d8e11f2,Doris Morgan,afe696d4f04f493d8ed99e1afdd2631c,7481682507
1877,456af91e4f65437d8d3bf453014bb830,Natasha Bryant,81b9f42851b04e37b956b7137ffd61e8,8200152479
1878,3cb9af6a08534ce98ab810127e6068a1,Paul Richardson,7f19af94443f4a0c86250f80f8523630,2478368926
1879,d8362b6f93684abbbbb3ada021e01d2e,Mr. Michael White,9dcd7d08ac8c4bfc8814a50be3b5244b,0880772967
1880,8c8ed21f1b74408d9050f10144f46475,Katherine Wolf,1da96f92cc804972998cab32a9137df4,7445012283
1881,c0622399001144f8b8e1bf05a5b37744,Julie Walker,cb2120197d4b49edaf0c6030a86e18c6,4540649463
1882,f527c04399fa408083e04690d39a00af,Samantha Kim,d34168c96d3d411fba92bb98809db2ac,5278088865
1883,9b32832573964e5ab94e48c7c4d74acf,Kathleen Knight,096b271baa9c477d860cbe0d40afb0e4,4550047827
1884,b437a00527f149ec8f6b5c2036bfa304,Valerie Williamson,47dc98765a9946be916a0176f975c306,8956237146
1885,8d1e0de9ae024aeabe544f60d6f93fd7,Paula Dalton,ac16bb95bcab4e6b9cc882e23374c39f,6298386442
1886,2ef42328208a49aa86a019a9f96c77eb,Mark Berry,141a998d84d8457d8f972aaee1793dc6,1965292712
1887,112472fbc000403ebb1695f843433df9,Karen Porter,9748eb90c9fd4b118818a475d5ce2b66,8677577592
1888,972647fa4a314fce85a88ab2166253fc,Danielle Hamilton,78a7fc8626f546bab23b42dee1284ed2,1349268217
1889,12a000d87d564a2d961025c798b3d5f2,Rachel Hayes,7db0570372dd459a8ee4b63db934717c,2502880959
1890,0ec94c3e2f474f9a9bc214d2f3801097,Courtney Stevens,d5c09d11524c4a6abeabab959876c60e,0326054973
1891,f6e8b628ac944a4aa018f7d636b3587b,John Costa,4848aec8069343b0b3b4d7a9f147bd0f,6828437023
1892,92e89b5c671047d4a6bc0edfd6dc013b,Jessica Ross,da0684e8534944b49a4ab92e15cd8c0a,8636352356
1893,6c5fe02020244e6398c709b1782040db,Richard Hill,747e996afe0c47a49428828011e67f9c,4728304526
1894,a9ae6fdf184647e4b80cfd6cf1ee4eb6,Ashley Singleton,13f61bdbdc3848c191c3334af8a61355,5059573442
1895,91745b8c1efd491fb58aeea108309a44,Ian Moore,60af0a39c51e46d18ae484168b06d237,6927246515
1896,5a8ca05b684c4b7b81c00e8250608315,Frank Le,bead126f16df4f1cac45dd522bb9bd9a,7995390705
1897,2254d69f2bdf4df58b22bb3d72434c9f,Jim Davis,3caeab7b4b414afbb269f3ecff83e065,3942680044
1898,303df54253904edcaef6acd5785f2a93,Daniel Hill,65282f2d7a9e45ffa20b1e837321ce8c,3225995397
1899,82253ada8b3048b7b76a0233e0d46900,Paul Ayala,3b8deb7d5a1b45b6b79f627d7f82e420,0156853060
1900,45f7b1dec91c401a993fcc45f44093c2,Rachel Mathis,4431f2ffe66c4d8090ceaac834db06cb,4544485010
1901,76c5b7846be0490b9d61ac8bc831369d,Leroy Wilson,e99197b28749436dadb65fb32ff5ea0d,1705652193
1902,ec6c905707624dec9916b5667240b815,Courtney Gonzalez,3edc45ba83e245c7bd3a3c10d960b78f,5333777480
1903,79e1fc29bdc14a1aaba97a38933b7088,Sergio Foley,4d631119ce574856b7237e14911ed4d3,7279269444
1904,62b8f1b634164832a4144e1275ce395c,David Stewart,9ccbbe2e7cd146c7b7815d2a22df572b,1029333429
1905,45edbc7389074eac8b82d40774a3d1fb,Angela Gonzalez,01bdc95173d143ee962000f2dfd7a3f4,7114729829
1906,afbba156d5b9498486a80f3a5b60d116,Mr. James Graham DVM,e2e47e51d5414212bc53f1d1f21dd11d,0307971611
1907,b93086ebcc7740de807ad997336ef199,Brett Martin,faacea10b8924f82a16c8e936466fb45,6791689890
1908,bec1f32bae2a4957b559786f22d4ddba,Jill Beck,f8cfcb248c834b5f92974cab8d38a1f9,0323089207
1909,37c75818086349b39fae4affa6b45e7c,Ronald Hicks,efa573cf50f74b30b51084216d4555c2,3754204582
1910,8d7c4f66e90e4ce8a0aa5c4079a278cb,Sandra Davis,bd1b4a4d2e824c34987a7d5866b8c963,5800423748
1911,bb586a86b3784eb686a868d23f54e953,Deborah Turner,b18d41713fb649f480f0b26fe5b888a0,5311673931
1912,2abf320ad9c04ab18c9aca70705c97e8,Laura Kennedy,a984f508bf06437eb4152a5d77823a74,4413411415
1913,64bc227384b245eca8c0a6599f294b31,Samuel Velez,f90f10b6109c4708aa960186190ba1c0,5222106726
1914,5ac0437a955c43d7a8d5734a6fabbdeb,Brandon Murphy,88250c6de0e24096b4a1ea55584026ef,8162571104
1915,416e04000204443fab85745d3055c41e,Melvin Galvan,7c09a9a3667e44d8b22329666c5c26d2,3836394759
1916,077443ab8348448aa4b32e0a7c6d75be,Tyrone Marshall,67076263ad1b45bc9d7fbe7f11790aa9,3762616862
1917,d31e0d14b7d94496b8376599c70e0ef4,Regina Moore,d4a60c1499cd4b4eb3eb42f4a3f4d611,3216767297
1918,89ee4a9fd48a42d49fc9d3a8dffc68cf,Nicholas Foster,7acf7d1f0b3c4d78861bea5d69a74691,5666581078
1919,6ed1478fc91243c0b14619473de0834f,Grant Thomas,b0dbb25edc7c44f39184ea8865ac1147,7984359621
1920,95754843973249d896712ec75bb22200,Deborah Johnson,4d7fe4a9b8264f8e8becc70f646283fe,4774541524
1921,7365dba63bd944ebb0bc01c741532b6b,Brandon Powers,ea4765b3e52d47bc9001553cdbbad5cc,4049949577
1922,224e7e8bfddc427c9ddddd0c15c2b2a4,Angela Lowe,415f6d6cf92b49fe876b7f6747a45a0e,3000524048
1923,31aa2ef95a6d41acad397bb829c83014,Randall Brown,a408e351024d417a93b240a89eb7d0ae,2026815798
1924,eec5a758e4354a438f608ddac1be59d9,Jeffrey Webb,650022c2941b4254846548e60ff81010,5937472204
1925,d170e1deea264345a570c57689eee054,Eric Carson,e9bcbeba52ef42a18d329bcc79940262,2785147843
1926,d27a88f0070f48e683c2f5882fbcb01a,Andrew Hopkins,a8e7eee85dae4dc9a56277ee870525be,2651780000
1927,7bc53aac300142548b79bee2d4db42ba,Tammy Gordon,a8aa5d1504cb479b92a669648d7e18be,2487801031
1928,d998fb81f48246179c1b127d142f3f7b,Nicole Cortez,2e7b0d001f7e401f9566ff9b022a12e6,7125918567
1929,f6ab388f7a254b02a047a6e98b4734cc,Vanessa Fletcher,a46f7c8c69a64cdaa72917229da2a896,0274562005
1930,3057ab9ba44444ecbf5244c8a25080c4,Brittany Zimmerman,d9aa41c0ba1a4f96ba3c54f02e0bd472,3477191218
1931,3787793fc2444c0d8833ccafb517ddf0,Kelly Adkins,8ee7d6dc4d8045e8b39284793721f4b2,9447554363
1932,6696f43216b84c3aa0b71f6d8f758572,Daniel Lopez,6b63d7ef2e2341ad91aeb239a65af15f,5200600603
1933,c63e6de9b5cf4966862c3fd6738cbe2e,Karen Benton,51a10bd26c5645018c9b115e62202b68,6840248850
1934,c9ae56ec7cb84a81a75ba4262e9f878c,Elizabeth Turner,c2dd897dd3e5438ca4211c9b047f728c,8458095961
1935,2aa14b334a5a40bd9b5befbd46c1c3a5,James Thompson,06dd6411805e4ae587f68bb4d8c0d1b5,1533007347
1936,9989f08fae334a9193df7f7ddf107cc5,Jennifer Frye,a312802fc3824af897a5e93ea88cbb9b,4734686595
1937,918cbfa592874194bf0aca3af5d5d2e8,Timothy Ray,1a96437feadd481d8f65c1f2d8661397,7631795381
1938,635323d782d943979153924f480bcf1b,Darin Owens,c8e48b983f654d558a0d53487be4b096,4860027885
1939,b36a837e1c5147aca27c37098b7a96f9,Candice Barber,d8da2cc7ee1b471789098c6e29a090a7,5205403189
1940,7cdbdab3f35a4d71a347474a7a7ee8d1,Thomas Gutierrez,31cff4de3e8447f9a2400ce087491214,3544258709
1941,2bf8fe9083e04c57ae2bca55bfbd7a34,Jennifer Chen,fdb2666077bd4bfd89c1c544f8463919,0681978294
1942,3edd5a48d3644d57af0bd80fc01b8440,Shawn Higgins,c22fed646924476fb235e70d0f6d41ab,1373458554
1943,5efba07f9ca34f41b8b566a237824546,Thomas Richards,34d2fcbcc22f4c5493cd9d81194c4185,5272359662
1944,6de7596e640b4e5f8d3ee2c4bd83c7e5,Penny Mcdonald,e5d31ce16e6a4e5f97251fdfc14ab7c2,7824731336
1945,00f8b2a6651d4a6d85abba741e0ab85c,Gary Brown,9d84e1a2f5da4906b97fc1c2bde9e565,0187348006
1946,43150bc9e626418fb4d364ef5613afc1,Kara Gates,09bfbef8db1b43eb87abfce78962f136,4375034069
1947,bc3e26b28ff64b539994ba42a02f52d5,Rhonda Long,212a0f8a90a9452185e9d2749ace865d,2198454211
1948,6a5f5aac5f5d42b5b6a547478327e816,Kenneth Phillips,29973ce389af41e8bb806a65155c01dd,6464673703
1949,531024a869fa4bba8b0d16368440a47c,Andrew Marsh,7fc9f239f914409699edda70d1b2aae7,3713249291
1950,cdbf2f9986ab4939a7fac6338d241acc,Charles Hanson,3275602a540e41b8a7b93e0fc2892b04,9551995732
1951,b5a57c60eaff4a6b984fbdb21287dee8,Heather Burns,3edf65d3a2274cbda6fc567a66de70b1,7644549619
1952,750603f92e4c45ada1c887ceedb4656d,Troy Fischer,f76468d5144049238553f04e66ce2fb7,7337940896
1953,30577e6b17724dd49e5f17ed5e074d8f,Ashley Gross,9729311832464b07b42e13ae29a193a2,0516119486
1954,e6db8bcd47f3459a95cec1708925ab6c,Stacy Anderson,7132c3e39c7c4bedb995116b8e837cd5,0593100560
1955,17a195021ffb47a2b8338caca8115ee2,Brianna Armstrong,0f28ece5497f46b586d172f314b9e0ad,2224925226
1956,751fc62572ca417a99dc699930ea399e,Bobby Hanson,08f2a1fa268743ae984edb524e1414f0,1850210058
1957,9a31310259ec499881015958103c1643,Megan Miller,2c11a018929044f4b75a259ef90c2353,7800379755
1958,dcd2604c4b21493896060e8b42f47cd0,Diane Willis,1d7316c2407341f2abbd00097a683958,5585304331
1959,e6ec58d1dfd94a80a8458e56932ce203,Levi Smith,a75af628a8484fc4b13372a99bda02ae,8786560140
1960,6437648c263f4573a322a8e1aaca7dd6,Alicia Anderson,66af4d62accc423f90f592c4337f353a,5375405247
1961,2c1b6a1f014d4e96bd3269316bc16d2a,Ronald Thompson,3da13bcdf6534e149d1fdd91bdfe3be5,2073911691
1962,684c6361140b4a90af1ff669b832e60f,Robert Johnson,019b8697080c474c98dcfd38f5679cad,0204368265
1963,c28905effc154b9f86004ff6157230aa,Robert Fisher Jr.,4a7e114e53ea475d98e8748e68193656,8393465587
1964,d42772a0b13e4d16b045c8a4b8b0b25c,Michael Flores,c7390c9d801f4a71a6eeae327fae0188,8746890901
1965,f14feb82fab44583954230866c71ced2,Annette Mann,92128b9220b140b1972138e4c09aebf6,7236277255
1966,2c2be04857304b81810d9215538e7db9,Sherry Scott,9fb2af78b2d746c5b73723816a542943,4570403623
1967,4742539fadef4b29ac61687a7e59e5a6,Veronica Martinez,50544ed8515a4a468d6467cc43e0cfa1,2760193477
1968,68c80a822465432882c340f77e377bbe,Paula Morrow,96f8a7358f154629b1aaa2495041a126,8656772418
1969,f3788a1d6cb24fecb558ebd3537a9642,Jill Hughes,0f8634f49fe74993bf666d12412f35cc,5892912794
1970,3a12c0edf9fa43e186a76d0fde0dd74c,Brenda Jones,243d2cb66fc0474485529fd91fa3940d,1057442516
1971,78d6d68a2eb0429c99959cd96b8723d9,Taylor Roberson,21b14a725fb64a3ba50bf34c1f85fd24,2408270263
1972,b1b46b3a4ba243e3ad326e22d725f5c3,Derek Kim,db6b463b829147158c425f738e5c28e8,8764486927
1973,12811cf0855c4c0699b0877dbf5433c6,Casey Jackson,9ab2aad56a204a4f92e8f6acb5815bb7,1117231050
1974,788570f5abf1442a80b0b8be1cd473aa,Sarah Whitehead,424d5d2250574e42a66ef88a06ea52e6,1171029846
1975,71cdf855379f47d3ba8ba782c975f7a6,Eric Clark MD,b367dc74e0894aaf992506c9d113651d,4168744025
1976,4156e77b961844a5b3e7f42787c38eff,Tami Davis,530114de25064e2aa498c1c3d8fd7719,9394284689
1977,703e3c2f6524418e9a9ac082b291bcc1,Brenda Richards,3ba64d05dfc44a1c8c4225e1b522e266,8041619839
1978,25adeda327f240bf98d08b9026dff08a,Daniel Lambert,a20a542fe6e8475b81487dc87c387e87,2368606742
1979,446b69bc0d354dd785eb4bed7d66083f,Luke Bass,b0d92f67817f4c51a9246bbdc054f1ae,6525175454
1980,0f9298ae95da4699a43ba1778f2119f1,Ronald Lewis,3624c19e5721439697a8510c2e8ff260,8027549997
1981,b40e01c11a1a49a2bf0ef65c91aeee4c,Monica Ochoa,bc7a10bd3be04bf19cc0c82e316d62a4,8092327992
1982,456c6a15967a41bf96fa5a7021b22943,Caleb Chen,bfc19ff6ffdc4b21af0da054e2d9d164,4416477489
1983,aa0b670fb97c48faa14085fc1999fa80,Corey Massey,b6039084c6944d9cadc46b8ea3948474,1220062367
1984,3f74f1c8a6b74c95b547326ec6b538fd,Justin Davies,e9eaee3fc5bf490eade2d2b67f43388f,8831782412
1985,9c79843eca6a4e2bb288394c8c59cb14,William Turner,acdb3b23f6be4d159996969506b3a661,4333855662
1986,047e5bde41ba41a6aef8c17e96ab0b99,Daniel Stephens,2c97922a8b32425ebbd5d4504dfadbef,9924850977
1987,141c8eb78d974620b58a695b203db9fb,Robert Richmond,64dd2efbe7a14d5e8be63b3929ca8517,5683696740
1988,5b52caa80fac4a70a470c7db4aeae421,Sarah Nguyen,8d39b3ee086d4995b9acd5796adf2f97,7945189795
1989,b6c38dc771874fb398a2edfc61255a54,Caitlin Miller,5809d71996e445d080a6d4b517b432bf,7811548108
1990,8f9605ee938741628df84b6ba20887ac,Ricky Johnson,82560e79b319490d822258a2d23410b1,9854250790
1991,99831cada7aa4e32869a8f36f4feb4d8,Amber Barry,0a4b07b31d594aac8ed9dfc07fc3d08f,5311600033
1992,0e3cee9b37014ef29776c9fb0b963713,Alan Dixon,bf5ba7dde00240dfb09198697865e9e5,8285952238
1993,c1e7829676244b58b434b373595dec65,Dr. Jessica Finley,b7bd13e545e54f42b83e7b7a7b29d482,9901866061
1994,388fe27c1bc34a9fbf4c797434b44630,Carolyn Howard,4b02c7cc55574930b550c6cc58d7e14b,4762304403
1995,94769131b0d84e08aeeda4e7dc74d023,Benjamin Smith,77501249797145cd9e9d091031a92565,0910357465
1996,3cbd124ece1a4c6988b00b3550777567,Julia Morris,83f5e51c4c0444418c0e290ba4fa3e60,1740622953
1997,c4f6354806734643a70d9b3be042acce,Brandon Brewer,743d4986bc9a48e080747746b9306225,3655710682
1998,7922552657eb4be8b57e565dcfa126ef,Caitlyn Humphrey,d150e6bb78154c16a3959b4d9ac8dc54,3997938524
1999,b3d79bdcf7e942e49c4078ae916b96b1,Wendy Jones,bd967deb87df43479fc91f9e9882387f,8642280012
2000,6355b1715a9a4572bb98e1fdc71782ef,Taylor Evans,2467c5b71a1a4ffebcf541d5eccdb048,3802857501
2001,bb2c8e363c714e3ca342a00cffda147a,Gregory Richard,42a53acf3acf4ee1be5cb9ac919b2b9a,5876774437
2002,6bf66faa318d4e21a625813d27eebf1c,Stephanie Floyd,fe4a51befc294177a45112d396d4f68f,7103740245
2003,8247dd5ea4d14502a3a9d73f76dcefd3,Patrick Bauer,045578dcb89145ff9c50e6c95612d141,7372727057
2004,482b6b8c8aed4d5d9c4ea076f05e3621,Michael Munoz,0a9b09eec05a4edd94348af58dae4001,8366038675
2005,301e60043e5a4a62a0b6854cefd2a5e3,Robert Walker,105d0836f3d14c3fb9bc5320bc92b51d,3246177239
2006,ed2d370464ac4343b6ef0ede3b13f41a,Andrea Brooks,f4bfab6b19bd48d68d450b201f93e541,3524599711
2007,600dbff7b5054912affe496e5ce8c632,David Kaiser,f786a22aabe549c5a16c51fd94984a78,7320273432
2008,4982c8d62b044603a71b9a0ff811fcb6,Tamara Kent,98bf3a9f20014779a478ba9d3c601b1e,4634026805
2009,b1cb930d48c1412794391adbbf8ec5ba,Tristan Robinson,46fe419b32ed40d5a741a7c3a7fa834e,5229192795
2010,4f427bd1e31b46cb866066bdc7f081f7,Nancy Ramirez,4cdddacfdf4948bfad95588cd97407bc,3741560144
2011,bf9cb640756b445bb8624f231e07eeca,Michele Haynes,4836621c0516483e87cde54751cb9d52,7091491483
2012,51012f01af884a2fadc8972248a840a4,Katherine Oconnell,f966fb4d96a74b6b8df1f1e9d77451c3,1329725764
2013,abd41ff958d94926b717076bfa581ce0,Brenda Mclean,f3ce353dc9764216aa346a735d1f7c78,0470502614
2014,a9394c03fec9446c816a805e9dd30c31,Vanessa Johnson,6cf9d9d2c59a40ed9754d417a8b13467,7134536979
2015,5f7c573f203d4c0f8e6ea34e0b40c905,Kurt Santiago,7658c23868f94da6aaf7486e8abae489,8497916373
2016,dd281d978a7b4ee087d98baed08485ff,Brooke Bryant,242b91e12dcc4d6e91bdcc020e231a82,1315997281
2017,877d63ef5e234724b1394d8e86f8941c,Isaac Williams,5d8eddf6992148d7a382f189283f1a5c,7980448556
2018,0b21fcb56c3a4b9b9364bf5464587895,Erin Barajas,dc785822c8bd4d9eb1dd75e12bc12b41,2034880088
2019,cf178d0a32d347eba85cc575500c8b70,Gary Frazier,5fb76b1a94a64b6a9f6b8a55c78d9e8f,1461501656
2020,7dbbc9e0d6c84ef09e609fa2ce13f374,Denise Hendrix,f7518e44bc654a0ab15d03aaaeb9e17a,1139161590
2021,2e6b417abffb47a5bcf2e3defc5baab3,Michael Weber,96e8feec09f4472aae3b8c4ecc10e1c4,4334499528
2022,9fac1981f0ae41fbae958a93b96324b5,Ms. Christina Weaver MD,9b879bc77f19498eb6929f0ad7538c0c,1336826482
2023,c8791bbfa63f400f94102bd95133e9d2,Rebecca Johnston,f1f63351ae114f04bb02ce969b36e3cf,0678228254
2024,6437267c6fbf4da7bfec1f852c229168,Jared Wood,3cfa1ce837e14efa89d01e688c0ae6ba,1659866892
2025,2ea31012569c4c85bf96c50ded3d0991,Jennifer Bailey,e24b965e5fa84ad3bcb91ddd2c2ede22,0229811142
2026,e88783ff447b41e2a6215025b6fe0331,Kathy Baker,561e65df24544e1d8ad4ee35b2c51c28,0155372694
2027,f00e90b3a4524b2f8e4148443b34d444,Zachary Reynolds,fdcd844dd3bd46d2a7d75a1c831c85cd,8972664715
2028,8457a6e1e633449f90d5015586262a1e,Brian Nguyen,31533e01a14e47118ea90494df7c7786,5095340410
2029,afc5d1466f7d424d92d742ef2710f094,Nicolas Wolf,4f0b233f41274e58aaeb2ba22959d668,0711286339
2030,dedeb05dbf1842f1a6152fec2a51a2a5,Mrs. Donna Christensen,dab8e7bac0e74588abe3510f4e3a045a,2777114710
2031,43ba23cf3b1548f3a502d48daa194cc2,Jason Williamson,7fefa955d1fc436eaf7614150726c5b0,4628241392
2032,5c332356a336412fb926e580c6a9fa4b,Kristina Olson,2614813d6e224e028f3853fe4ba60a3c,8351444917
2033,72bd2d26b7ce438a96daefbd429150a9,Brandon Maxwell,77d3a7030d434b4290c54a3002193f8d,5826858351
2034,bc50cb55d0684b9a85cf22e97e9ae36d,Erin Garner,15c86fc0a65d4f64a04a17cebfb00171,5559363559
2035,e997a85c4d704b78bd5db5578f730b8e,Courtney Wang,0af98d2e701d43b3a732bf6f3beaa1cc,2442432920
2036,e57d7ae12d274ca7a2dce163f9658069,Stephanie Hayes,36eb4dd18d2d4e8d805b3003cff2a13f,6010578791
2037,54754bd2bef74e39a9f800ae25df57e2,Larry Davis,fc50e8992f82404ba9f9816dff6946b1,0334540889
2038,bc5e7cda2edf4724a3cde7d3d7d44882,Robert George,3700fdb4abba4e5a93a551182ff1c5d8,7537598024
2039,8d22d71abf984a7593b746738cdf9334,Melanie Dennis,71eb4075a7584f9ba25edf7a52b285f8,0408258901
2040,ae52bf842c034fa483196cbde5af679b,Carmen Ortiz,fb0b96c86f5e47a9b0e35961f3f4f94b,2206719542
2041,4fc8828524c14b228ef784ed4b294642,William Brown,159a5c6ca15245f3a81c7a3b7445804d,8899050518
2042,e2dbcb19b29e476f90a55d5b55c04059,Kelsey Hill,4fd0104e693b46f9813d8b60c84764a3,8865990239
2043,295f524e062643ceba5027b4e10a70f6,Daniel Clark,6e2085f8e0c44b8eaccbbe169f367059,2202989672
2044,b72869909a5a47d4b037d966c4bb2cc3,Kimberly Mccullough,56e65f088782439f944681f4bcbdc440,0364935158
2045,18f2af71ffdd48e2a0a298595c788347,Eric Poole,2d21af8679b0447b9455744547979fd2,2573402393
2046,f6edaa1b50a4430dbc8017a36a0a4095,Carol Frank,4a444e4cf42640e29014e36ef2a0aac8,2636337466
2047,776469d81c28462293152c6a63390aa9,Jennifer Wright,9c7c5237415e444f89b22db329f44a4e,2702960459
2048,ecc7afb5222a4949ab9dc0224e9ed511,Lauren Escobar,398599245bad4329b8ad42bba8305370,6033634763
2049,a9454e11364f44ff851ace1454973af1,Brandy Curry,a189e671d87748878fb5b83ac65ede1c,8551872389
2050,d64eec3e52d146309c0578897a150acf,Alexis Bruce,ae34e74d1d4f481c98dc9a28507ab7ae,6331883035
2051,e8f7e802ec4e45d893b5d7e78f489294,Sharon Gomez,a59d5877114e483b8d87420b1e8b0947,0924842117
2052,4ff3b0d055a542c4911d4888645740b3,Austin Smith,c324c4eedcd849609adadc690615e683,5990635639
2053,754b634e8f784cee825168defea5c94e,Elijah Contreras,03b9e5c1a07b4484b5a6fddfe3595830,9336631824
