,id_afiliacion,nombre_afiliacion,tipo_afiliacion,estado_afiliacion,ci_persona
2608,15a8a2f19f7141c3a9c5e5e91eb246f6,Voluntario,Pensionista,Activo,1087971073
2609,32853b228b864a40b1c675ef44266ffc,Voluntario,Pensionista,Activo,4814791088
2610,31044b98e9ce452baf93a105e23ea8ea,Voluntario,Pensionista,Activo,3846219813
2611,ed035c8779f34e48b92bd4067025dcc3,Voluntario,Pensionista,Activo,5193850404
2612,cae1e38f0f484accbcdba4fdd57c6138,Voluntario,Pensionista,Activo,4885242823
2613,44da6ee4f6614cc3ba297c13d2398375,Voluntario,Afiliado,Activo,5026989092
2614,0af90062aebc4b0cb8ea07c76a2377cc,Voluntario,Afiliado,Activo,0795463546
2615,907103826e07490280fc9ffd552db280,Voluntario,Afiliado,Activo,0483037502
2616,acf447cdec1e487ba240004ddf23c6c5,Asegurado,Pensionista,Activo,2675645740
2617,bc76d4b8f8414caba97ea17a5a6d440b,Voluntario,Pensionista,Inactivo,1600781893
2618,01e232195f5a4888bfb35c1dde7523c6,Voluntario,Pensionista,Activo,3626277888
2619,9098e7d77ae34739b2727e99849b59b6,Voluntario,Pensionista,Activo,9690581686
2620,fd4f8da939944e25ac211442860a8ff3,Voluntario,Pensionista,Inactivo,1943352400
2621,ae5cbc6a9a1d420382d6a58842a85bf5,Asegurado,Afiliado,Activo,1869929417
2622,b14c84990f354e6e9d7ad8a50b02a8e9,Asegurado,Pensionista,Activo,8391084717
2623,71f2f0d9aa574b3193ac5787e4dd11db,Asegurado,Pensionista,Activo,8181681335
2624,eb143b2bfba24fe1a2a92d5381e83184,Voluntario,Afiliado,Activo,5170025655
2625,266a9cdd7cef4e5c96ed60caa6cfad32,Voluntario,Pensionista,Activo,3663606804
2626,d9b8b22f80374d0d90062da02970bbb9,Voluntario,Pensionista,Activo,2690825135
2627,58f398fa217440ad81ac928e366f04f4,Voluntario,Pensionista,Activo,2302136246
2628,51a3080caae248b7bc8d7c60770eb402,Voluntario,Pensionista,Inactivo,0851179692
2629,cb9e8b9f0a4343e4b179203f4902aed2,Asegurado,Pensionista,Activo,5596847503
2630,992b8dce31a64349a4b1064324ef20ac,Voluntario,Pensionista,Activo,4184251509
2631,b819bacdb30748f98f1f65ef3cb0c006,Asegurado,Afiliado,Inactivo,9265219963
2632,d78f7fa19b274e11bcd2350c5ccbc7ff,Asegurado,Pensionista,Activo,4138506081
2633,7790a3f90bc84e2aa3f506ee23b28473,Voluntario,Afiliado,Activo,4151144157
2634,ade81ae194d0459689bff5d08e9ff11a,Voluntario,Pensionista,Activo,7302008415
2635,e9211a77a852442cbc17b14e663c8444,Voluntario,Afiliado,Inactivo,1826996907
2636,667e92629174485381e573773ae7a86e,Voluntario,Afiliado,Activo,9736894281
2637,a423a12dc9cc4d359b4d0675a302b161,Voluntario,Pensionista,Activo,6906841175
2638,ebfde734c0064f5aaac2c4eab814d07b,Voluntario,Pensionista,Activo,4657633241
2639,4ac32446339f490f9ce3d18170d146ae,Asegurado,Pensionista,Activo,6227896088
2640,d7f70e6de8424d2bb9a1b8d6981cdcdf,Voluntario,Pensionista,Activo,5139478312
2641,58954968719a400f981e7ad347e3bbc0,Voluntario,Pensionista,Activo,1496853360
2642,0bccf5ca0a104fb0a0e57894ca6a51d7,Voluntario,Pensionista,Activo,5295786822
2643,783cd80096ad4e0eb0087586b8e18b92,Voluntario,Pensionista,Activo,8026555002
2644,27a3e524ff68464c95dced3adfed8313,Voluntario,Pensionista,Activo,7864950773
2645,39493f46da124339a0b7fc07cd6d1db6,Voluntario,Pensionista,Activo,4829925064
2646,3aa13916e80149368256473d577a497c,Asegurado,Pensionista,Activo,1689576926
2647,86228042edfa4499afe29bac02bb7e65,Voluntario,Pensionista,Activo,2837649828
2648,ab5f96d31474487d912518c7ef0ed6c6,Asegurado,Pensionista,Activo,5835545029
2649,fe7e7a5df9724402a2d1ee378e66fb85,Voluntario,Pensionista,Activo,1339859512
2650,dc8b8e4930684416b38bec5932563c69,Voluntario,Pensionista,Activo,4657299008
2651,115ebe32469e41fc892024a37b5d1c97,Voluntario,Afiliado,Activo,5559132150
2652,5b1a987b50e14f88b2d4840eb59210ec,Asegurado,Pensionista,Activo,4987345441
2653,5444cde6ad2d49e0bec4629ce035833f,Asegurado,Pensionista,Activo,9003950359
2654,f13e57f2c1bc410b92fe94a55dd91803,Asegurado,Pensionista,Activo,0597954404
2655,ae3a9f2346e845e6ac57dd592e6a30a5,Voluntario,Pensionista,Activo,1427845865
2656,e63d1982b2414900adedf77e5694613f,Voluntario,Afiliado,Activo,0187867942
2657,944c93be56364ade948b73f1c5f716da,Voluntario,Pensionista,Activo,5179873075
2658,ab3c0ab8d1dc458780ed5c2c735d33ef,Voluntario,Pensionista,Activo,1450981211
2659,adace927634948b6b04b3f025d986b7d,Asegurado,Pensionista,Activo,0046324554
2660,dd287b84a36444478228fd4e2af0fae9,Voluntario,Pensionista,Activo,9406074031
2661,7708aadddf8b4a54a9855213947874e9,Voluntario,Pensionista,Activo,7200653079
2662,c99fcefe38dd43d0bbc432744de338f2,Voluntario,Pensionista,Activo,7804937878
2663,5c6303b716654037982e8f86279df7d8,Voluntario,Pensionista,Inactivo,3819354873
2664,deda981a6ab946359a52c32676677397,Voluntario,Pensionista,Inactivo,0459757154
2665,5a0da0d801b347de8a02ae7fe5d9db25,Voluntario,Pensionista,Inactivo,7327471376
2666,8cdd38acc4794e138da744b1212516a8,Asegurado,Pensionista,Inactivo,1778798673
2667,8f85e981f8324c788834de5f10f82826,Voluntario,Pensionista,Activo,2295382129
2668,2c861c87828f402faf251b7652fd4529,Voluntario,Pensionista,Activo,8989436373
2669,7a81b231d0bf47e9ad0e3ab6bf81b70e,Voluntario,Afiliado,Inactivo,3752893805
2670,19eb7f686a094a7f9f87a06e4affee52,Voluntario,Pensionista,Activo,7666272203
2671,cb709ec11d5e4e61b15fb277a986186c,Asegurado,Pensionista,Inactivo,7359125033
2672,64ddd770f17a4339a9c4636ed0b04002,Voluntario,Pensionista,Inactivo,3699891304
2673,4bbc306b76d64e17ab9ae48f7ee9c331,Voluntario,Afiliado,Activo,9857384861
2674,b52b3c1b76b142b0ab8cf2995666d30d,Voluntario,Pensionista,Activo,2627994016
2675,44bde54ad7e34e059912489bd9055a80,Voluntario,Afiliado,Activo,5519617175
2676,35894adfac8b45a096bb37aa7d1d7a57,Voluntario,Afiliado,Activo,5228902488
2677,fb815e319029429e94f1faf6ea67d726,Voluntario,Pensionista,Inactivo,3689056311
2678,f27b9c6fc4234f35899286f3a139aeda,Voluntario,Pensionista,Activo,4323807516
2679,8979e6991ec145648874714d5ac2ea44,Voluntario,Pensionista,Activo,4983608606
2680,77f927db3783444dad0da59f4cb4c27d,Voluntario,Pensionista,Inactivo,4363493544
2681,1267619ad8e84926a4e3a5b28c760ec0,Voluntario,Pensionista,Activo,8374345024
2682,ee7f321e391a49ef8dcc2ae9a7093f73,Voluntario,Pensionista,Activo,0967434356
2683,a26b3fc761bc447094109212a6f23c89,Voluntario,Pensionista,Activo,5205078951
2684,3a616ac2cf3040f0958762565d80555a,Voluntario,Afiliado,Activo,3983060449
2685,c6d5643725634d4c9d2f5a208b39431d,Asegurado,Pensionista,Activo,6598396908
2686,638c1473516641d998db1489ff0664cb,Voluntario,Afiliado,Activo,3521465540
2687,e6f7599f972049b3a91d4f4b4315a5c6,Voluntario,Pensionista,Activo,8590484805
2688,86e0ec4898584a5cacb21ed04740c964,Voluntario,Afiliado,Activo,6407502326
2689,5e286cb5f7a946a19c79a4561c071a5e,Asegurado,Pensionista,Activo,4133418674
2690,658b4aee340945308596844737a9664f,Voluntario,Afiliado,Activo,0583036751
2691,11c45bb9f7e34a2383fb68ac4f421bbc,Asegurado,Pensionista,Activo,7680519390
2692,1ca9a9f022114e218b62199e0eac3efb,Voluntario,Pensionista,Activo,0760933863
2693,5fc94b2c3b8143bdae47cdf29dd17c1e,Voluntario,Afiliado,Inactivo,6476910378
2694,959aa75f97ec491d94ab9fdf779679bc,Voluntario,Pensionista,Activo,4902369212
2695,7fdbd36c5eac4026a3c93c7b36b4982f,Asegurado,Pensionista,Activo,9225357135
2696,43ba3b78c7ce40cdaf6a6e043bfefa18,Asegurado,Afiliado,Activo,7018391245
2697,ff83e41cdf014141a1cbb00d9b186118,Voluntario,Pensionista,Activo,4031418391
2698,371af37e20f74421acd23e28eed2ec5c,Voluntario,Pensionista,Inactivo,7878574927
2699,e1a66659515742f88fef20b9a929dd34,Voluntario,Afiliado,Activo,9417825139
2700,6348c7367e9b4f309d27c5a5337a06ac,Asegurado,Pensionista,Activo,0398255784
2701,b684e57038244f6ab352ae686a40f7c5,Voluntario,Pensionista,Activo,8043770027
2702,750eea5a949c4232993c414e8b49d011,Voluntario,Pensionista,Activo,8653693178
2703,6d97025108d344658f963693d5e2d371,Voluntario,Pensionista,Activo,5066791026
2704,13b99689998b4eb094c843c4a4c71cbc,Voluntario,Pensionista,Activo,6828635900
2705,db8fb67df5d449ceaab4e08871da269e,Voluntario,Pensionista,Activo,0754095937
2706,6370c61b55254a49ba6ab9cfdf86d044,Voluntario,Pensionista,Activo,7902720279
2707,8130d0846ed64a4fa9a608fcae2f400d,Voluntario,Afiliado,Inactivo,2188699985
2708,b8d5f728012d4ffa9d317c5ee9de4f6f,Voluntario,Pensionista,Activo,5476826451
2709,d4f9755f62034ba6ab75757cbf4a3660,Voluntario,Pensionista,Activo,7520967716
2710,578fadf73fe749d196611720b0d79147,Voluntario,Pensionista,Activo,0101182531
2711,d3549d20141d490ba627668e6e79206c,Voluntario,Pensionista,Activo,1083682428
2712,aeb07732d2e740779a0c4d6945b68f76,Voluntario,Pensionista,Activo,1831189913
2713,164191c623ef43e08f7b4049f4b5e367,Voluntario,Pensionista,Activo,4388625414
2714,b39a0ee92e5d4b37a3d0863f025c83f1,Asegurado,Pensionista,Activo,1845065019
2715,cc5de56be1a3419bba157dae2bdca277,Voluntario,Pensionista,Activo,7559997575
2716,b07a84155a8344aeb91cab03188182ba,Voluntario,Pensionista,Activo,1281633119
2717,28989e76b91044958767b19697534194,Voluntario,Pensionista,Activo,8892711093
2718,83dd14a2b8bb4e228786751bf67cf286,Voluntario,Pensionista,Inactivo,4894282915
2719,2f4c439bf63840d88b5b22fbca4d0753,Voluntario,Pensionista,Activo,9445029689
2720,8b98ce24acce42b4b99091e0740e4980,Voluntario,Pensionista,Inactivo,7150012238
2721,a3db52ddd9e549b09fdcad3f3aeaf84b,Voluntario,Pensionista,Inactivo,6970010886
2722,d1ae070ab2e749ea8ded470427e4e9a9,Voluntario,Pensionista,Activo,7851372623
2723,9193c737f204425ba2d2aad6fd8b8491,Voluntario,Pensionista,Activo,8406790810
2724,6322b314062a480bb401f9616e5dabe8,Voluntario,Pensionista,Activo,9578244990
2725,068ae45950a2468aa8559e9052f5b4e8,Voluntario,Pensionista,Activo,1438421439
2726,8a407173528c428d95b4dfb247cb8355,Asegurado,Afiliado,Activo,7560243180
2727,1d6b2c4e911342359829187fd9c9ec84,Asegurado,Pensionista,Activo,5326857072
2728,130b0ad58722472693919e81a00e235d,Asegurado,Pensionista,Activo,3018455292
2729,d05d29a51ade49a386ce40df51fe3388,Asegurado,Pensionista,Activo,4712765742
2730,ac083313acc84701809e1260844498ba,Voluntario,Pensionista,Activo,9564891732
2731,8d930282c13d429691b6278d12f72b7c,Voluntario,Pensionista,Inactivo,5646997213
2732,e962b3fd4f4c49c8a5e7ee8f93fd3008,Voluntario,Pensionista,Inactivo,4909575016
2733,14adec7530f841548ca03393775c468f,Voluntario,Pensionista,Activo,2509891783
2734,e033173fb0f6477583d16537510a1e2d,Voluntario,Pensionista,Activo,4362334127
2735,bafd85e55bd845789dfe770e9346bade,Voluntario,Pensionista,Activo,2380767736
2736,b41f423526f0471d8e06d77c7ff6fd78,Voluntario,Pensionista,Activo,0770143826
2737,7d541f0af0be4ecb87a308b579cc363c,Voluntario,Pensionista,Inactivo,0148645096
2738,d61589ea2d8842fe8555979de1627948,Asegurado,Pensionista,Activo,4684636745
2739,c91892a56ead486187f38a712ce3141f,Asegurado,Pensionista,Activo,1791045552
2740,4dcb7075563a45ee8290b2f711aab832,Voluntario,Pensionista,Activo,4925652923
2741,c6e29c8490a1488aa8c39e28bb5a742b,Voluntario,Pensionista,Activo,2104854137
2742,c80de5802ea84aafae8028707c3f1496,Voluntario,Afiliado,Activo,2289376705
2743,08dad1b1321943778d536be8dc58d869,Voluntario,Afiliado,Activo,5527067986
2744,34ad653d8bce490c80e9eb4ec5741b6d,Voluntario,Pensionista,Inactivo,7249733065
2745,a506304ce8da4a998803345b5d7bdbb0,Asegurado,Pensionista,Activo,0574831823
2746,adab0226c23f4389979fe1d83e4aacb2,Voluntario,Pensionista,Inactivo,4029652861
2747,c99a664c8c254fc79335307512431f08,Voluntario,Pensionista,Activo,9683404587
2748,ca2733ff8c0e4d65b82f500f0dbf38d3,Voluntario,Pensionista,Inactivo,1702039329
2749,b46e06a19bf24b5ca2016c0b897a7812,Voluntario,Pensionista,Inactivo,3376495538
2750,a4442b145fb04d48984196f537206e49,Voluntario,Pensionista,Inactivo,8889115377
2751,b1814a7f29b745f399565bef5ed2c5af,Voluntario,Pensionista,Activo,9390310159
2752,6e531a480f314d51a556a05007eb1797,Voluntario,Pensionista,Activo,8226829471
2753,afd8eed3ac894ff5a13aac8df8d97628,Voluntario,Afiliado,Activo,5371323573
2754,46a4c34724164eb283db0f002a19fe8b,Voluntario,Afiliado,Activo,1368969851
2755,4401e3524eee4459bdcb62c2c310f968,Voluntario,Pensionista,Inactivo,5376991175
2756,3f845449b7e74b58b49adf39a5423ab2,Voluntario,Afiliado,Activo,6550019138
2757,b717659c402d43e1ab17a937d21d848d,Asegurado,Pensionista,Activo,9054865056
2758,9202d3fbb9f348e785b839049382a247,Asegurado,Pensionista,Activo,4823808792
2759,095ff29c34874f24be8de1904ec0d762,Voluntario,Pensionista,Inactivo,0912775621
2760,f6e8a343145a4f02b73674e1cc107f89,Voluntario,Pensionista,Activo,3604770392
2761,b57947d08d2e4759b0351bbba87d8cc6,Voluntario,Pensionista,Activo,8857456857
2762,71b13dfcde2f44e496691a6bc1d04bf0,Voluntario,Pensionista,Activo,6945489030
2763,dc1ce8f606574a1c84e849b624d71f00,Asegurado,Pensionista,Activo,7573716212
2764,b3fdcb60f8424b72998f75f37728741a,Asegurado,Pensionista,Activo,7857762258
2765,d9fe6079ff3144fa955391143b82ef42,Voluntario,Pensionista,Activo,3627209109
2766,955e6b0815d148ce8e068ae94f7e3efb,Voluntario,Pensionista,Activo,7652892133
2767,70995bc994634e83a1bd65894b68614e,Voluntario,Afiliado,Inactivo,1604293024
2768,3168bb66f6a74a81a84008b03a0417d5,Asegurado,Pensionista,Activo,1464969894
2769,090a259374ff4b94a60f6eb3796257b4,Voluntario,Pensionista,Activo,2660774810
2770,4d45b887eb4648b1ae16b9067ac07dd3,Voluntario,Afiliado,Activo,3279092722
2771,3ba3ef6f6b3c41acb590aeae8070856d,Voluntario,Pensionista,Activo,0798624203
2772,11cfdc09ee3346c2a87150392d9875eb,Voluntario,Pensionista,Activo,1788408479
2773,0c09d1d0d6024980ad454bfdea1e9b12,Voluntario,Afiliado,Activo,9782000253
2774,38c23f2b1d544a5f93962f302f874ca3,Asegurado,Pensionista,Activo,6784183600
2775,4e14e6ddc7904d4a879394e9f460b24d,Asegurado,Pensionista,Activo,4796438034
2776,cbed2c259b87438f9531e86e803c5cdd,Voluntario,Pensionista,Activo,3339936700
2777,f5930a23438b491cb6c221f453195af9,Voluntario,Afiliado,Activo,4922777168
2778,a58eb0396a594d59877454a66d677f70,Voluntario,Pensionista,Activo,7498459954
2779,6255e793142044d994efcd8d90842cea,Voluntario,Pensionista,Activo,5709678147
2780,89e05ec5cce24ecba0838247e592f35b,Asegurado,Pensionista,Activo,8916082168
2781,815a8d394e1a44859b69cb1a2d9d2ef8,Voluntario,Pensionista,Activo,4718880799
2782,5de6837f322a47a1b7f63c33f42a99af,Voluntario,Afiliado,Inactivo,9626751101
2783,0541c0ea93ad4f07a3dd5ded7fc58879,Voluntario,Pensionista,Activo,2355229935
2784,312e95ff44da40a890671c95c427bc5d,Voluntario,Pensionista,Activo,3599561454
2785,44df5558e3934285aaf3b205a7b4c250,Voluntario,Pensionista,Activo,5765328263
2786,376f208aaaaf40a3b3cb6185cd08321d,Asegurado,Pensionista,Activo,3433920839
2787,4b3a44be0fb04cfea540a1d1f8fe1213,Voluntario,Afiliado,Activo,1424799760
2788,401aa37296c5460783336f839a45b5ac,Voluntario,Pensionista,Activo,3481041224
2789,abd2a3b2b3f842aca52e62e7fc228eb8,Voluntario,Afiliado,Activo,8104585569
2790,76d46accb2814b72a52941bdb2b2d38b,Voluntario,Pensionista,Activo,3544870220
2791,79a34a7ea1114a86b512ac28b1cb5ba8,Voluntario,Pensionista,Inactivo,7366334102
2792,ebd5f3be41fc4f51a2f1c11240836c74,Voluntario,Pensionista,Activo,6893004924
2793,eed1c502660c44d4a80c6b37e5fe8bc5,Voluntario,Pensionista,Activo,1966064533
2794,04b249b7de4e4eb79cff59e322f67611,Voluntario,Pensionista,Activo,1476627203
2795,6d5265ee2c124b1abc2312118cc0b48a,Asegurado,Pensionista,Activo,8640350255
2796,d413f1652bfa4113b12657ccffb4ce00,Voluntario,Pensionista,Activo,8338477628
2797,15a092cabb6547b1aa10fa25f7bc3687,Voluntario,Pensionista,Activo,0806701446
2798,a6631c27650147ea8da2bf17145afd52,Voluntario,Pensionista,Activo,2063105625
2799,f18ddb53fa1546e38a595b4dbc40c249,Asegurado,Pensionista,Activo,7829374078
2800,08c678a01344456584a3fde624769753,Voluntario,Pensionista,Activo,6458808072
2801,17f92c42ce6d49938b1b172ae75d2bdb,Voluntario,Afiliado,Inactivo,3480852219
2802,c86cae6d532b4069a2f60a7d083782ff,Voluntario,Afiliado,Activo,5307768541
2803,5ed212ecc1fc4b309050166961856369,Voluntario,Afiliado,Inactivo,3509899496
2804,e5f48f167c0049559fa32d271a0a9a5e,Voluntario,Pensionista,Inactivo,6174987182
2805,abcdff43e44f434b9d0b77f394508a7f,Asegurado,Pensionista,Activo,5432416327
2806,c33d56345e9b4f1399469682567b2979,Asegurado,Pensionista,Activo,5402987974
2807,7990e5cd0889466c8adbf0b9c649c215,Asegurado,Pensionista,Activo,1870826674
2808,7cd1d8732fa14f5ca3d9a6e578a864af,Voluntario,Pensionista,Inactivo,7839556651
2809,99e19166f25a448db18f5ebc1f631434,Voluntario,Afiliado,Activo,5313619751
2810,a4fa3d58ba834b0db32537f495bc91f1,Voluntario,Afiliado,Inactivo,7088381291
2811,ba4aa5da69544fa193ceaeed009f6d90,Voluntario,Pensionista,Activo,2479774385
2812,19cb535cb39d4ea199677191c04adc0e,Voluntario,Pensionista,Inactivo,4877863867
2813,6219e90f37c6486fb0e56a1fbb008fdc,Voluntario,Pensionista,Activo,1515890004
2814,f839c7363af749d6824614c7f0b83891,Asegurado,Pensionista,Activo,6825906435
2815,c2f524238a87432bab88acb653bfe8e8,Voluntario,Afiliado,Activo,5762926678
2816,ace9ea2fc5ed412d9a2ac33f3a2bdb11,Voluntario,Pensionista,Activo,2778487853
2817,e35ee52d8b674030a860ac7883555ff0,Voluntario,Afiliado,Activo,5072406538
2818,29423fed02db44ee8043555f656f6831,Voluntario,Pensionista,Inactivo,8117522487
2819,6374d72830bc45ffbb6e017d0c0d7bb5,Voluntario,Pensionista,Activo,2347594474
2820,bc42da8daad748e98090d052de9c594c,Voluntario,Pensionista,Activo,5515575878
2821,96cd717320ae4ec5a8c6e1dc84e7fdd3,Voluntario,Pensionista,Activo,3965814921
2822,feb0a8705e3b46e2aeda038ca251cd36,Voluntario,Pensionista,Activo,1681235461
2823,c2995ec9e09c4c0189eb03a82db49de5,Asegurado,Pensionista,Activo,7615510682
2824,b8eb08ad68724add8d2465305e30831a,Voluntario,Pensionista,Activo,2891424632
2825,c742dacf9f784d0db8b02425363178ed,Voluntario,Pensionista,Activo,3862846295
2826,b174852e2e864b22bc2fdeee3ea9e22c,Voluntario,Pensionista,Activo,2520318465
2827,0965ec778aa64bea9a7c7522f38e7027,Asegurado,Pensionista,Activo,8983275210
2828,64d9d93d53e5431b99d20d89f149bc7b,Voluntario,Pensionista,Activo,3558850921
2829,a510abc6d8af484dad026d15eee0d9a8,Voluntario,Pensionista,Activo,9743488939
2830,6449379ef2d5422bbfc0f5c1ddcc1b86,Voluntario,Pensionista,Activo,1835084003
2831,e1d70c5ef41a44d6a55fb84d073629f8,Voluntario,Afiliado,Activo,2519181039
2832,f0396f9b81de4b948a6e9db86afc82d6,Voluntario,Pensionista,Activo,9651798663
2833,6405c2ee7939405db91d8d755760dae9,Voluntario,Pensionista,Activo,1443008081
2834,baeffd647317497991f2e4a37f66f9e9,Voluntario,Pensionista,Inactivo,8193183933
2835,d6b5b7c5de48480aa6fb4d22abb41482,Voluntario,Pensionista,Activo,5812271655
2836,a4abafe2d8e94936bd6eb96c52bb279a,Asegurado,Afiliado,Activo,3476812862
2837,3bc37371734e45c8bd01c7b3e15aa6de,Voluntario,Pensionista,Activo,5272954205
2838,9de98f9279c446eeb65c80ccddc90586,Voluntario,Pensionista,Activo,7494360933
2839,23a5f8b3f214458791ede5c3893e3417,Voluntario,Pensionista,Activo,6594222769
2840,b3452af07f074514850c06b0cb07c06d,Voluntario,Pensionista,Activo,1790737520
2841,d0dadcba389d4f0aab6881fe3cba8b1a,Asegurado,Pensionista,Inactivo,6389986506
2842,35600291f8b34509a3c3a8b8a267abd3,Voluntario,Pensionista,Inactivo,3708082262
2843,0f18726414ac401b9d6ea24e6faeb346,Voluntario,Afiliado,Activo,4662031483
2844,ba6903cc0c634e91b557987e4cbd6d70,Asegurado,Pensionista,Activo,2684874643
2845,297da7ac830042488023a2c4827f2791,Voluntario,Pensionista,Activo,4166847893
2846,d1b616a8b2c247d588d8b6d3950a40f4,Asegurado,Pensionista,Activo,2366779561
2847,2997d8bd17a64df7b29d18884bb3bae7,Voluntario,Pensionista,Activo,7057151258
2848,741df218870f444297cba460b882dd4b,Asegurado,Afiliado,Activo,3706982863
2849,5be43b2fa4c54be1b06174e0622d7671,Voluntario,Pensionista,Activo,8325805433
2850,9e91577f998f4454b537f58366f5826a,Voluntario,Pensionista,Activo,8134522437
2851,6c8f19e29c1043abbbdcdfef07ad4ce5,Voluntario,Afiliado,Activo,7073665160
2852,fac5f0ff5ae44761932f9536c5c87b88,Asegurado,Pensionista,Inactivo,9974195972
2853,f9b9c30bb1e94713a4769e98ee265a34,Asegurado,Afiliado,Activo,2850870424
2854,947152c903984fad9e0bb96513a29a58,Voluntario,Afiliado,Inactivo,1667758826
2855,9d610f70b9fc419fbe708e61d3001242,Voluntario,Pensionista,Inactivo,3360979307
2856,df7dc2d8ffe74fdea4432814f63da84b,Voluntario,Afiliado,Activo,6227660475
2857,9d6159b949fa440e919a85862a869d0a,Voluntario,Afiliado,Activo,1227073639
2858,077215be93524842a5e32edf03b82a38,Voluntario,Pensionista,Activo,7923788724
2859,7ef3023d0fbc4cb3993cf8247a0b4f8f,Voluntario,Pensionista,Activo,6341365719
2860,5235110faee64026a66f1d9f4ac585b9,Voluntario,Pensionista,Inactivo,3907924605
2861,097b3ea7b42d4751a8d0337278415478,Voluntario,Pensionista,Activo,2099051220
2862,e5ffc73f8a414830a9f351b51d554e51,Asegurado,Pensionista,Activo,3379611162
2863,c48356ab8eff44e5bc38d566d420c81c,Voluntario,Pensionista,Inactivo,2460090199
2864,bea7414e408c4f78ac815f5a4daa0891,Voluntario,Pensionista,Inactivo,9546401429
2865,3770711d79084ee69a3a7e57d12b7a66,Voluntario,Pensionista,Activo,3614255577
2866,7ab5493289de4721ba7443704a999369,Voluntario,Afiliado,Inactivo,4506736750
2867,ec9846ae75ed4368ba8c5aa80d92cd42,Voluntario,Pensionista,Activo,3024439205
2868,aacdf8da2b8f494a9c854ab1330133fe,Asegurado,Pensionista,Activo,2538772712
2869,ee7b44c50dad421e802b24a94786a8ad,Voluntario,Pensionista,Activo,6970638428
2870,52e863150924448fbd7680c7ed7a77d5,Voluntario,Pensionista,Activo,0530929447
2871,5a1b2982d4c04517bf82390f04c48d93,Voluntario,Pensionista,Activo,3819228602
2872,e4c436941b8b4312a0d53131902376a2,Asegurado,Afiliado,Activo,9939724390
2873,2f92ed958ff04f9fa1706164324356bf,Voluntario,Pensionista,Activo,8362516839
2874,3d5da188ac4743a69af5f443350f8653,Voluntario,Pensionista,Activo,8161629106
2875,5a46f84a04fe41a38c391ecbbd99b456,Voluntario,Pensionista,Activo,9499743305
2876,2e3a7b34074e4764a29138f6b845012b,Voluntario,Afiliado,Inactivo,1685627558
2877,b71eca711bf74032859e07986fe95226,Voluntario,Pensionista,Activo,7636351993
2878,9247d2b83740463286191816507c9ec7,Asegurado,Pensionista,Activo,1137122018
2879,f0683efda1c548f2a268e22d6140e1ef,Voluntario,Pensionista,Activo,1988667966
2880,bedcea3f9dc7430d93a0990d41f49a88,Voluntario,Pensionista,Activo,2736232687
2881,037547469b7f447bbf27dc90ecafd4d8,Voluntario,Pensionista,Activo,5638754095
2882,b8311e7f0e0344aa94280cc5eb2750ad,Voluntario,Pensionista,Activo,3509299489
2883,35be23adfe2545cc8e44915f9a82178f,Voluntario,Pensionista,Activo,4472808744
2884,37c55979dc7a4ae3b16c4f459cdbb86d,Voluntario,Pensionista,Activo,5503586688
2885,6421e9cc9034437b9d31b26710326bf4,Voluntario,Pensionista,Inactivo,7411881087
2886,a6eb1da76eeb42cdaa65eab315f45e59,Voluntario,Afiliado,Inactivo,9884105890
2887,fa63c152555244fabb47326d365851d5,Voluntario,Pensionista,Activo,8632971169
2888,f8b3dffeecda4f198912b10267cac3a1,Asegurado,Pensionista,Inactivo,1332644720
2889,3483f977868a4847b01400e3f2de1cb6,Voluntario,Afiliado,Activo,3460073171
2890,f9be01b8470740c9a79b1b4e163d8500,Voluntario,Pensionista,Activo,5723757797
2891,ebdc79c494ac48bd8ffd88ca74576c2c,Asegurado,Pensionista,Activo,1226956354
2892,86e48407079c4e40b53bcdce54393700,Voluntario,Afiliado,Inactivo,3973967268
2893,b803bd9cf2a34b8d8ae51232fa3be953,Voluntario,Afiliado,Activo,5055697892
2894,5e8cd75dd0354c4cb8776fb08478865b,Voluntario,Pensionista,Activo,1285385922
2895,cfa039316fb94933bdcd64d90cf5db8d,Voluntario,Afiliado,Activo,8719921653
2896,84cfbd7986374c0daa46cada66fb5d3f,Voluntario,Pensionista,Activo,8922814210
2897,be0590be86384d0f9e4e4d0ee45961d2,Voluntario,Pensionista,Activo,1779414771
2898,5d03920f82d24f3fb3aa3cc6299c2a05,Voluntario,Afiliado,Inactivo,7834419860
2899,9a4fbb74093146c592653aea628fb8af,Voluntario,Afiliado,Activo,6229968203
2900,15236f45e47342f983916367e77264ff,Voluntario,Pensionista,Activo,4267286271
2901,d6dfcbcdebf645eba86ab28f0022af89,Voluntario,Pensionista,Activo,2502497149
2902,4c7cb93eb594414598f26256decaa5b2,Asegurado,Pensionista,Activo,5606225315
2903,e443f44bb8004187909f55c216d07249,Voluntario,Pensionista,Activo,5968571854
2904,016683160a2a441d9a041e424160fc60,Voluntario,Afiliado,Activo,3575264320
2905,677f92f1694f4223b52c79d6a8fdf74a,Asegurado,Pensionista,Activo,6414574523
2906,908f15e4fb55474889407beb11e32f1f,Voluntario,Pensionista,Inactivo,0459014974
2907,9f20865002f14b28b6997ff6cc8adabd,Voluntario,Pensionista,Activo,2182078989
2908,237cc6a15a1645d2806a4573086f5246,Voluntario,Pensionista,Activo,6121385274
2909,26bda1f5d3ce4fcba6ed02ffaf069da5,Voluntario,Afiliado,Activo,2203784696
